שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא
2011,01,009,"פניית ספטמבר - דירת ת""א, שיפוץ ותפעול",9,מרזרבה כללית,2,אישור ועדה,555,470102,תוכנית מעבר - רזרבה,"-3,100",0,0,0,0
2011,01,010,העברת עודפים לא מחויבים,5,עודפים,3,הודעה לועדה,0,010201,רזרבות,"2,327",0,0,0,0
2011,01,011,תגבור בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,704,010104,לשכת הנשיא לשעבר נבון,100,0,0,0,0
2011,01,011,תגבור בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,704,010109,אמרכלות,250,0,0,0,0
2011,01,011,תגבור בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,704,010110,"טיסות לחו""ל","2,700",0,0,0,0
2011,01,011,תגבור בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,704,470102,תוכנית מעבר - רזרבה,"-3,050",0,0,0,0
2011,01,012,תקציב השכר - בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,958,010101,נשיא,-65,0,0,0,0
2011,01,012,תקציב השכר - בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,958,010102,לשכת הנשיא,"1,255",0,0,0,0
2011,01,012,תקציב השכר - בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,958,010104,לשכת הנשיא לשעבר נבון,10,0,0,0,0
2011,01,012,תקציב השכר - בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,958,010105,לשכת אשת הנשיא לשעבר,1,0,0,0,0
2011,01,012,תקציב השכר - בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,958,010106,לשכת אשת הנשיא לשעבר,-75,0,0,0,0
2011,01,012,תקציב השכר - בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,958,010107,לשכת הנשיא לשעבר משה,-110,0,0,0,0
2011,01,012,תקציב השכר - בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,958,010109,אמרכלות,"2,130",0,0,0,0
2011,01,012,תקציב השכר - בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,958,010201,רזרבות,"-3,120",0,0,0,0
2011,01,012,תקציב השכר - בית הנשיא,9,מרזרבה כללית,2,אישור ועדה,958,470102,תוכנית מעבר - רזרבה,-26,0,0,0,0
2011,02,001,שינויים פנימיים,7,שינוי פנימי,2,אישור ועדה,360,020304,הוצאות עובדי הכנסת,600,0,0,0,0
2011,02,001,שינויים פנימיים,7,שינוי פנימי,2,אישור ועדה,360,020401,רזרבה,-600,0,0,0,0
2011,02,002,העברת עודפים לא מחויבים בתקציב הכנסת,5,עודפים,3,הודעה לועדה,0,020301,שירותים מקצועיים,"9,770",0,0,0,0
2011,02,002,העברת עודפים לא מחויבים בתקציב הכנסת,5,עודפים,3,הודעה לועדה,0,020302,קשרי חוץ טקסים וקרנות,400,0,0,0,0
2011,02,002,העברת עודפים לא מחויבים בתקציב הכנסת,5,עודפים,3,הודעה לועדה,0,020304,הוצאות עובדי הכנסת,"1,350",0,0,0,0
2011,02,002,העברת עודפים לא מחויבים בתקציב הכנסת,5,עודפים,3,הודעה לועדה,0,020305,אמרכלות,"11,260",0,0,0,0
2011,02,002,העברת עודפים לא מחויבים בתקציב הכנסת,5,עודפים,3,הודעה לועדה,0,020306,ביטחון,"3,850",0,0,0,0
2011,02,002,העברת עודפים לא מחויבים בתקציב הכנסת,5,עודפים,3,הודעה לועדה,0,020307,ניהול מערכות מחשב,"9,600",0,0,0,0
2011,02,002,העברת עודפים לא מחויבים בתקציב הכנסת,5,עודפים,3,הודעה לועדה,0,020501,תוספת מבנה,"25,450",0,0,0,0
2011,02,003,העברת עודפים מחויבים בתקציב הכנסת,5,עודפים,3,הודעה לועדה,0,020202,תנאי חברי הכנסת,"7,500",0,0,0,0
2011,02,003,העברת עודפים מחויבים בתקציב הכנסת,5,עודפים,3,הודעה לועדה,0,020901,מוזיאון הכנסת,"44,990",0,0,0,0
2011,03,001,תקצוב אבטחת שרים,7,שינוי פנימי,1,אישור אגף,0,030102,אבטחת שרים,0,0,0,0,0
2011,03,002,העברת עודפים לא מחויבים,5,עודפים,3,הודעה לועדה,0,030101,חברי הממשלה,243,0,0,0,0
2011,03,003,שינויים פנימיים באבטחת שרים,7,שינוי פנימי,1,אישור אגף,0,030102,אבטחת שרים,0,0,0,0,0
2011,03,004,העברת עודפים בתקציב אבטחת שרי הממשלה,9,מרזרבה כללית,2,אישור ועדה,831,030102,אבטחת שרים,"16,375",0,0,0,0
2011,03,004,העברת עודפים בתקציב אבטחת שרי הממשלה,9,מרזרבה כללית,2,אישור ועדה,831,470102,תוכנית מעבר - רזרבה,"-16,375",0,0,0,0
2011,03,005,תקציב שכר - סעיף 03,9,מרזרבה כללית,2,אישור ועדה,959,030101,חברי הממשלה,"3,941",0,0,0,0
2011,03,005,תקציב שכר - סעיף 03,9,מרזרבה כללית,2,אישור ועדה,959,470102,תוכנית מעבר - רזרבה,"-3,941",0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040111,שירותים מרכזיים,-370,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040112,המינהלה לפרוייקטים,"-1,104",0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040114,מנהלת השירות האזרחי,-962,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040116,מטה הסברה לאומי,-81,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040119,אמרכלות,-220,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040120,מערך הגיור,-462,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040139,אמרכלות ארכיון המדינה,-120,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040171,מרכז בגין,-78,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040172,מרכז רבין,-70,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040173,מרכז הסברה,-111,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040214,יעוץ לראש הממשלה,-45,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040217,לשכת ראש הממשלה לשעבר,-37,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040218,לשכת ראש הממשלה לשעבר,-12,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040219,אמרכלות ראשות הממשלה,-474,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040221,הרשות לקידום מעמד האשה,-288,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040253,תמיכות בארגוני הנצחה,-133,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040269,תוכנית פיתוח ישובי,-103,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040270,הרשות לפיתוח כלכלי של,-217,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040271,לשכת השר אבישי ברוורמן,-242,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040273,לשכת השר בני בגין,-11,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040274,לשכת סגן השר איוב קרא,-6,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040275,לשכת השר יוסי פלד,-8,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040276,לשכת השרה גילה גמליאל,-8,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040277,משרד ההסברה והתפוצות,-599,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040278,לשכת השר משולם נהרי,-8,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040279,לשכת השר מיכאל איתן,-8,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040281,המשרד לענייני גמלאים,-790,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040282,המשרד לעניינים,-88,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040283,המשרד לענייני מודיעין,-97,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040315,רזרבה למפקד שוטף,-695,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040401,רזרבה למשרד ראש הממשלה,-289,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040510,הנהלת הלשכה,-50,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040801,מועצות דתיות,"-1,007",0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040802,שירותי דת,-770,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040803,בתי כנסת,-75,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040806,פתוח בתי עלמין,-543,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040903,אמרכלות,-89,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,041502,אמרכלות ופעולות,-190,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,041505,פרוייקט מיחשוב,-350,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,041602,אמרכלות,-269,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,042102,אמרכלות,-400,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,042103,קידום הנגב והגליל,"-2,000",0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,042201,תוכנית לחיזוק הצפון,-440,0,0,0,0
2011,04,001,קיצוץ 1.5% בתקציב הקניות,2,קיצוץ לרזרבה,2,אישור ועדה,9000,042302,שרותים מרכזיים,-532,0,0,"-2,250",0
2011,04,005,תקצוב תחזוקת רחבת הכותל,7,שינוי פנימי,1,אישור אגף,0,040112,המינהלה לפרוייקטים,0,0,0,0,0
2011,04,006,תקצוב הועדה הבינמשרדית לרעידות אדמה,9,מרזרבה כללית,2,אישור ועדה,12,040121,הוועדה הבינמשרדית,"15,000",0,0,0,0
2011,04,006,תקצוב הועדה הבינמשרדית לרעידות אדמה,9,מרזרבה כללית,2,אישור ועדה,12,470102,תוכנית מעבר - רזרבה,"-15,000",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040111,שירותים מרכזיים,"35,702",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040112,המינהלה לפרוייקטים,"31,047",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040114,מנהלת השירות האזרחי,"15,078",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040116,מטה הסברה לאומי,358,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040117,העצמת תשתיות מורשת,"19,197",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040118,ועדת טירקל,"1,761",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040119,אמרכלות,"13,539",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040120,מערך הגיור,"15,793",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040131,ארכיון המדינה,"5,896",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040139,אמרכלות ארכיון המדינה,"4,188",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040161,מחקרים שונים,38,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040171,מרכז בגין,9,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040172,מרכז רבין,"1,008",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040173,מרכז הסברה,"1,562",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040176,חלקת גדולי האומה,"2,646",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040198,סיוע נפגעות תקיפה מינית,100,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040211,לשכת ראש הממשלה,620,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040212,מזכירות הממשלה,185,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040214,יעוץ לראש הממשלה,"2,367",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040216,לשכת ראש הממשלה לשעבר -,6,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040217,לשכת ראש הממשלה לשעבר,"1,243",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040218,לשכת ראש הממשלה לשעבר,227,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040219,אמרכלות ראשות הממשלה,"57,981",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040221,הרשות לקידום מעמד האשה,"2,982",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040228,פרוייקטים לעידוד,"33,936",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040247,מחשב לכל ילד,"3,583",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040252,המועצה להנצחה,83,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040253,תמיכות בארגוני הנצחה,"11,002",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040269,תוכנית פיתוח ישובי,"9,227",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040270,הרשות לפיתוח כלכלי של,"9,334",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040271,לשכת השר אבישי ברוורמן,"4,077",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040272,לשכת השר יעקב מרג'י,109,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040273,לשכת השר בני בגין,106,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040274,לשכת סגן השר איוב קרא,103,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040275,לשכת השר יוסי פלד,359,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040276,לשכת השרה גילה גמליאל,457,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040277,משרד ההסברה והתפוצות,"14,605",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040278,לשכת השר משולם נהרי,981,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040279,לשכת השר מיכאל איתן,"2,009",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040280,לשכת השר לענייני,524,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040281,המשרד לענייני גמלאים,"61,396",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040282,המשרד לעניינים,"3,591",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040283,המשרד לענייני מודיעין,788,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040302,לשכה מרכזית לסטטיסטיקה,"6,511",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040303,אמרכלות,"8,269",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040304,מפקד אוכלוסין,"18,845",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040305,סקר ארוך טווח,66,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040510,הנהלת הלשכה,"2,402",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040603,אמרכלות מנהלת תנופה,"10,293",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040604,פעולות מנהלת תנופה,"1,837",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040608,הסכמים לקבוצות על פי,"37,355",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040610,סיוע לפרטים - מגורים,"8,057",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040612,סיוע לעסקים,"24,960",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040614,מימון פעולות משרדי,"8,479",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040902,שירותי כוח אדם וייעוץ,219,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040903,אמרכלות,811,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040904,מיכון,97,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040905,הסברה אירועים,241,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040906,פעולות למען הכשרות,185,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,040907,פעולות הרבנות הראשית,"1,679",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,041502,אמרכלות ופעולות,"20,199",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,041503,פרוייקט הקלדה,"3,016",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,041505,פרוייקט מיחשוב,"5,791",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,041507,שירותי דת,653,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,041602,אמרכלות,"2,369",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,041603,הדרכה והכשרת עובדים,"1,024",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,041604,יחידת המיכון,"1,324",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,041605,פרויקט עתידים למגזר,376,0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,042102,אמרכלות,"4,007",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,042103,קידום הנגב והגליל,"96,271",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,042201,תוכנית לחיזוק הצפון,"1,055",0,0,0,0
2011,04,007,העברת 80% מהעודפים המחויבים,5,עודפים,3,הודעה לועדה,0,042302,שרותים מרכזיים,"18,042",0,0,0,0
2011,04,008,שינויים פנימיים,7,שינוי פנימי,1,אישור אגף,0,040801,מועצות דתיות,0,0,0,0,0
