שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא
2009,01,112,העברת עודפים לא מחויבים,8,לרזרבה כללית,2,אישור ועדה,723,470102,תוכנית מעבר - רזרבה,674,0,0,0,0
2009,02,102,העברת עודפים מחויבים,5,עודפים,3,הודעה לועדה,0,020202,תנאי חברי הכנסת,"5,940",0,0,0,0
2009,02,102,העברת עודפים מחויבים,5,עודפים,3,הודעה לועדה,0,020301,שירותים מקצועיים,2100,0,0,0,0
2009,02,102,העברת עודפים מחויבים,5,עודפים,3,הודעה לועדה,0,020304,הוצאות עובדי הכנסת,300,0,0,0,0
2009,02,102,העברת עודפים מחויבים,5,עודפים,3,הודעה לועדה,0,020305,אמרכלות,"14,700",0,0,0,0
2009,02,102,העברת עודפים מחויבים,5,עודפים,3,הודעה לועדה,0,020306,ביטחון,"3,190",0,0,0,0
2009,02,102,העברת עודפים מחויבים,5,עודפים,3,הודעה לועדה,0,020307,ניהול מערכות מחשב,9570,0,0,0,0
2009,02,102,העברת עודפים מחויבים,5,עודפים,3,הודעה לועדה,0,020501,תוספת מבנה,"11,220",0,0,0,0
2009,03,101,העברת 100% עודפים מחויבים,5,עודפים,3,הודעה לועדה,0,030102,אבטחת שרים,12204,0,0,0,0
2009,03,102,תוספת תקציבית עבור חברי ממשלה חדשים.,9,מרזרבה כללית,2,אישור ועדה,47,030102,אבטחת שרים,12000,0,0,0,0
2009,03,102,תוספת תקציבית עבור חברי ממשלה חדשים.,9,מרזרבה כללית,2,אישור ועדה,47,470102,תוכנית מעבר - רזרבה,-12000,0,0,0,0
2009,03,103,אבטחת שרי הממשלה החדשים,7,שינוי פנימי,2,אישור ועדה,475,030101,חברי הממשלה,45,0,0,0,0
2009,03,103,אבטחת שרי הממשלה החדשים,7,שינוי פנימי,2,אישור ועדה,475,030102,אבטחת שרים,-45,0,0,0,0
2009,03,104,תקצוב שכר במשרד המשפטים,8,לרזרבה כללית,2,אישור ועדה,512,030101,חברי הממשלה,"5,460",0,0,0,0
2009,03,104,תקצוב שכר במשרד המשפטים,8,לרזרבה כללית,2,אישור ועדה,512,030102,אבטחת שרים,-11369,0,0,0,0
2009,03,104,תקצוב שכר במשרד המשפטים,8,לרזרבה כללית,2,אישור ועדה,512,470102,תוכנית מעבר - רזרבה,5909,0,0,0,0
2009,03,105,תגבור אבטחת שרי הממשלה,9,מרזרבה כללית,2,אישור ועדה,680,030102,אבטחת שרים,4712,0,0,0,0
2009,03,105,תגבור אבטחת שרי הממשלה,9,מרזרבה כללית,2,אישור ועדה,680,470102,תוכנית מעבר - רזרבה,"-4,712",0,0,0,0
2009,04,101,"העברת 3.9 מלש""ח למרכזי חוסן",8,לרזרבה כללית,2,אישור ועדה,5,042201,תוכנית לחיזוק הצפון,-3900,0,0,0,0
2009,04,101,"העברת 3.9 מלש""ח למרכזי חוסן",8,לרזרבה כללית,2,אישור ועדה,5,470102,תוכנית מעבר - רזרבה,"3,900",0,0,0,0
2009,04,102,העברת עודפים לתקציב הצפון,5,עודפים,3,הודעה לועדה,0,042201,תוכנית לחיזוק הצפון,"1,326",0,0,0,0
2009,04,103,עודפים מחוייבים התנתקות,5,עודפים,3,הודעה לועדה,0,040603,"אמרכלות מנהלת סל""ע","18,287",0,0,0,0
2009,04,103,עודפים מחוייבים התנתקות,5,עודפים,3,הודעה לועדה,0,040604,"פעולות מנהלת סל""ע","4,178",0,0,0,0
2009,04,103,עודפים מחוייבים התנתקות,5,עודפים,3,הודעה לועדה,0,040608,"הסכמים לקבוצות ע""פ","55,047",0,0,0,0
2009,04,103,עודפים מחוייבים התנתקות,5,עודפים,3,הודעה לועדה,0,040610,סיוע לפרטים - מגורים,"48,994",0,0,0,0
2009,04,103,עודפים מחוייבים התנתקות,5,עודפים,3,הודעה לועדה,0,040612,סיוע לעסקים,"28,747",0,0,0,0
2009,04,103,עודפים מחוייבים התנתקות,5,עודפים,3,הודעה לועדה,0,040614,מימון פעולות משרדי,58108,0,0,0,0
2009,04,104,עודפים שנת 2008,5,עודפים,3,הודעה לועדה,0,040801,מועצות דתיות,18715,0,0,0,0
2009,04,104,עודפים שנת 2008,5,עודפים,3,הודעה לועדה,0,040802,שירותי דת,7775,0,0,0,0
2009,04,104,עודפים שנת 2008,5,עודפים,3,הודעה לועדה,0,040806,פתוח בתי עלמין,"15,966",0,0,0,0
2009,04,104,עודפים שנת 2008,5,עודפים,3,הודעה לועדה,0,040809,פיתוח מבני דת,"91,406",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040111,שירותים מרכזיים,"50,997",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040112,המינהלה לפרוייקטים,"91,269",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040113,ועדת וינוגרד,159,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040114,מנהלת השירות האזרחי,"32,895",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040116,מטה הסברה לאומי,2000,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040119,אמרכלות,31789,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040120,מערך הגיור,1285,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040131,ארכיון המדינה,3916,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040132,הנצחת נשיאים וראשי,78,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040139,אמרכלות ארכיון המדינה,10831,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040162,השתתפות האפוטרופוס כללי,925,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040164,השתתפות אפוטרופוס,123,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040171,מרכז בגין,977,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040172,מרכז רבין,180,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040173,מרכז הסברה,3722,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040176,חלקת גדולי האומה,450,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040178,הרשות למלחמה בסמים,15093,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040190,פעולות בעקבות המצב,92,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040198,סיוע נפגעות תקיפה מינית,124,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040211,לשכת ראש הממשלה,775,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040212,מזכירות הממשלה,137,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040214,יעוץ לראש הממשלה,3002,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040215,"לשכת רה""מ לשעבר נתניהו",82,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040216,"לשכת רוה""מ לשעבר -",16,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040218,לשכת ראש הממשלה לשעבר,1001,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040219,אמרכלות ראשות הממשלה,20370,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040221,הרשות לקידום מעמד האשה,20900,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040228,פרוייקטים לעידוד,37530,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040231,נציב קבילות הסיענים,5,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040232,המועצה לביטחון לאומי,18698,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040252,המועצה להנצחה,835,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040253,תמיכות בארגוני הנצחה,6775,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040260,לשכת ראש הממשלה לשעבר,10,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040269,תוכנית פיתוח ישובי,112857,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040272,לשכת השר יעקב מרג'י,179,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040275,לשכת השר יוסי פלד,74,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040277,משרד ההסברה והתפוצות,1755,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040278,לשכת השר משולם נהרי,136,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040279,לשכת השר מיכאל איתן,70,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040280,לשכת השר לענייני,270,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040281,המשרד לענייני גמלאים,88456,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040282,המשרד לעניינים,3146,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040302,לשכה מרכזית לסטטיסטיקה,5149,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040303,אמרכלות,"8,142",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040304,מפקד אוכלוסין,39006,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040401,רזרבה למשרד ראש הממשלה,2676,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040510,הנהלת הלשכה,3156,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040519,אמרכלות,947,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040902,"שירותי כ""א וייעוץ","1,058",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040903,אמרכלות,196,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040904,מיכון,149,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040905,הסברה אירועים,533,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040906,פעולות למען הכשרות,50,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040907,פעולות הרבנות הראשית,"1,277",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,041502,אמרכלות ופעולות,"13,826",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,041503,פרוייקט הקלדה,"1,984",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,041505,פרוייקט מיחשוב,"4,178",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,041507,שירותי דת,816,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,041603,הדרכה והכשרת עובדים,730,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,041604,יחידת המיכון,1088,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,041605,פרויקט עתידים למגזר,564,0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,042102,אמרכלות,"3,228",0,0,0,0
2009,04,105,"העברת 100% עודפים מחויבים משרד רוה""מ",5,עודפים,3,הודעה לועדה,0,042103,קידום הנגב והגליל,"191,852",0,0,0,0
2009,04,106,"סל""ע 1",7,שינוי פנימי,2,אישור ועדה,30,040603,"אמרכלות מנהלת סל""ע",750,0,0,0,0
2009,04,106,"סל""ע 1",7,שינוי פנימי,2,אישור ועדה,30,040608,"הסכמים לקבוצות ע""פ",17416,0,0,0,0
2009,04,106,"סל""ע 1",7,שינוי פנימי,2,אישור ועדה,30,040610,סיוע לפרטים - מגורים,-36013,0,0,0,0
2009,04,106,"סל""ע 1",7,שינוי פנימי,2,אישור ועדה,30,040612,סיוע לעסקים,38000,0,0,0,0
2009,04,106,"סל""ע 1",7,שינוי פנימי,2,אישור ועדה,30,040614,מימון פעולות משרדי,"-20,153",0,0,0,0
2009,04,107,תוכניות הבראה 2,7,שינוי פנימי,2,אישור ועדה,40,040801,מועצות דתיות,4655,0,0,0,0
2009,04,107,תוכניות הבראה 2,7,שינוי פנימי,2,אישור ועדה,40,040802,שירותי דת,"-4,655",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040111,שירותים מרכזיים,1486,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040112,המינהלה לפרוייקטים,"50,000",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040116,מטה הסברה לאומי,"3,200",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040119,אמרכלות,"4,564",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040131,ארכיון המדינה,"3,004",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040139,אמרכלות ארכיון המדינה,-2204,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040171,מרכז בגין,"4,143",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040172,מרכז רבין,"4,469",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040173,מרכז הסברה,950,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040216,"לשכת רוה""מ לשעבר -",0,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040217,לשכת ראש הממשלה לשעבר,3479,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040219,אמרכלות ראשות הממשלה,14550,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040221,הרשות לקידום מעמד האשה,0,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040253,תמיכות בארגוני הנצחה,-250,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040271,לשכת השר אבישי ברוורמן,11900,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040272,לשכת השר יעקב מרג'י,549,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040273,לשכת השר בני בגין,1805,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040274,לשכת סגן השר איוב קרא,"1,710",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040275,לשכת השר יוסי פלד,468,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040276,לשכת סגנית השר גילה,"1,710",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040277,משרד ההסברה והתפוצות,"31,097",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040278,לשכת השר משולם נהרי,1805,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040279,לשכת השר מיכאל איתן,509,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040281,המשרד לענייני גמלאים,0,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040282,המשרד לעניינים,"8,126",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040283,המשרד לענייני מודיעין,2837,0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,040401,רזרבה למשרד ראש הממשלה,"-14,907",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,042102,אמרכלות,"17,200",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,042301,שכר,"6,668",0,0,0,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,042302,שירותים מרכזיים,"43,332",0,0,150000,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,470101,רזרבה כללית,0,0,0,-150000,0
2009,04,108,"משרד רוה""מ - שינויים פנימיים",9,מרזרבה כללית,2,אישור ועדה,48,470102,תוכנית מעבר - רזרבה,"-202,200",0,0,0,0
2009,04,109,"העברות ממשרד רוה""מ למשרד הבטחון",8,לרזרבה כללית,2,אישור ועדה,53,040212,מזכירות הממשלה,"-2,000",0,0,0,0
2009,04,109,"העברות ממשרד רוה""מ למשרד הבטחון",8,לרזרבה כללית,2,אישור ועדה,53,040401,רזרבה למשרד ראש הממשלה,-2000,0,0,0,0
2009,04,109,"העברות ממשרד רוה""מ למשרד הבטחון",8,לרזרבה כללית,2,אישור ועדה,53,470102,תוכנית מעבר - רזרבה,4000,0,0,0,0
2009,04,111,"העברת חלק תמ""ת מתקציב הצפון לשנת 2009",8,לרזרבה כללית,2,אישור ועדה,62,042201,תוכנית לחיזוק הצפון,-22000,0,0,0,0
2009,04,111,"העברת חלק תמ""ת מתקציב הצפון לשנת 2009",8,לרזרבה כללית,2,אישור ועדה,62,470102,תוכנית מעבר - רזרבה,22000,0,0,0,0
2009,04,112,עודפים לא מחוייבים מתוקן (2),5,עודפים,3,הודעה לועדה,0,040604,"פעולות מנהלת סל""ע",3510,0,0,0,0
2009,04,112,עודפים לא מחוייבים מתוקן (2),5,עודפים,3,הודעה לועדה,0,040608,"הסכמים לקבוצות ע""פ","49,238",0,0,0,0
2009,04,112,עודפים לא מחוייבים מתוקן (2),5,עודפים,3,הודעה לועדה,0,040610,סיוע לפרטים - מגורים,"71,750",0,0,0,0
2009,04,112,עודפים לא מחוייבים מתוקן (2),5,עודפים,3,הודעה לועדה,0,040611,סיוע לפרטים - תעסוקה,786,0,0,0,0
2009,04,112,עודפים לא מחוייבים מתוקן (2),5,עודפים,3,הודעה לועדה,0,040612,סיוע לעסקים,"74,174",0,0,0,0
2009,04,112,עודפים לא מחוייבים מתוקן (2),5,עודפים,3,הודעה לועדה,0,040614,מימון פעולות משרדי,72994,0,0,0,0
2009,04,114,הסכם קואליציוני ישראל ביתנו - פרויקט עלה,9,מרזרבה כללית,2,אישור ועדה,84,042103,קידום הנגב והגליל,"2,000",0,0,0,0
2009,04,114,הסכם קואליציוני ישראל ביתנו - פרויקט עלה,9,מרזרבה כללית,2,אישור ועדה,84,470102,תוכנית מעבר - רזרבה,"-2,000",0,0,0,0
2009,04,115,הסכם קואליציוני - נתיב,9,מרזרבה כללית,2,אישור ועדה,85,041502,אמרכלות ופעולות,"9,100",0,0,0,0
2009,04,115,הסכם קואליציוני - נתיב,9,מרזרבה כללית,2,אישור ועדה,85,470102,תוכנית מעבר - רזרבה,-9100,0,0,0,0
2009,04,116,"העברת 1 מלש""ח לרשות הטבע והגנים",7,שינוי פנימי,2,אישור ועדה,87,040111,שירותים מרכזיים,"1,000",0,0,0,0
2009,04,116,"העברת 1 מלש""ח לרשות הטבע והגנים",7,שינוי פנימי,2,אישור ועדה,87,040119,אמרכלות,"-1,000",0,0,0,0
